prefix_fraction,lexicographic,bidder_key0,bidder_median,bidder_p05,bidder_p95,random_median,random_p05,random_p95
8.722222222222222321e-01,8.762701960706749560e+01,4.141353410728917162e+00,4.420420352152705235e+00,2.356441253382410395e+00,7.991360934611419609e+00,1.685564326199647356e+00,1.068826385653087074e+00,2.835320124865618574e+00
8.723333333333332940e-01,8.767072676550986898e+01,4.154058127215591867e+00,4.472312580510343416e+00,2.365133095011457076e+00,7.986511754259674412e+00,1.675023438393394626e+00,1.063639883379804640e+00,2.847539845268750369e+00
8.724444444444444668e-01,8.771448823309083309e+01,4.166773320293276406e+00,4.473975106641987054e+00,2.373831985421771318e+00,7.966580143075494114e+00,1.664475133307516064e+00,1.058449791146892416e+00,2.859769356555167619e+00
8.725555555555555287e-01,8.775830412747518494e+01,4.179499012310672335e+00,4.470052419583609549e+00,2.382537939638062152e+00,7.961722115830853319e+00,1.665094526294892630e+00,1.061637449651105625e+00,2.872008679582466861e+00
8.726666666666667016e-01,8.780217456668566456e+01,4.192235225682084732e+00,4.460538280125746269e+00,2.391250972729060731e+00,8.042384056948520765e+00,1.676894090272831761e+00,1.073212217774611066e+00,2.884257835269273595e+00
8.727777777777777635e-01,8.784609966910446133e+01,4.204981982887743719e+00,4.451018162737571338e+00,2.399971099807737929e+00,8.022456982512045087e+00,1.688702870787361476e+00,1.084795883883269640e+00,2.821028471232533530e+00
8.728888888888889364e-01,8.789007955347453560e+01,4.117050569714685082e+00,4.430304417410376949e+00,2.423801646545342692e+00,8.084186798032156673e+00,1.700520887490842847e+00,1.096388466934882455e+00,2.808096991843437085e+00
8.729999999999999982e-01,8.793411433890108242e+01,4.029054494336819836e+00,4.381596762591291494e+00,2.432541650955855062e+00,8.098399533617005375e+00,1.712348160093148275e+00,1.107989985942625433e+00,2.820338146035773708e+00
8.731111111111110601e-01,8.797820414485290996e+01,4.041757660510547190e+00,4.383235800802992799e+00,2.456403409185634601e+00,8.093591725160875328e+00,1.701792699162339328e+00,1.097208450775719601e+00,2.832589163737308180e+00
8.732222222222222330e-01,8.802234909116394590e+01,4.054471353989224092e+00,4.384877168748019471e+00,2.465163384013889569e+00,8.088782353179619022e+00,1.691229763680595077e+00,1.086419119715350989e+00,2.844850066058735916e+00
8.733333333333332948e-01,8.806654929803460163e+01,4.067195597351972225e+00,4.403327464901737542e+00,2.473930545166157735e+00,8.083971414571500702e+00,1.680659337748759530e+00,1.075621976159208959e+00,2.857120874172870639e+00
8.734444444444444677e-01,8.811080488603323602e+01,4.079930413244627907e+00,4.388166914245263506e+00,2.482704908059573778e+00,8.079158906227300818e+00,1.670081405421579346e+00,1.062014853447613483e+00,2.869401609314900181e+00
8.735555555555555296e-01,8.815511597609764749e+01,3.991760530080227909e+00,4.389815302040476652e+00,2.491486488156816392e+00,8.074344825030260964e+00,1.670708761185263347e+00,1.065216995386576881e+00,2.881692292782636056e+00
8.736666666666667025e-01,8.819948268953649517e+01,4.004478611238012853e+00,4.408291580438485902e+00,2.500275300966254832e+00,8.012322330552700933e+00,1.682554038335297486e+00,1.076834584534589023e+00,2.893992945936714634e+00
8.737777777777777644e-01,8.824390514803074836e+01,4.017207279119400454e+00,4.393119133450412050e+00,2.423228804262106628e+00,8.026559683670695833e+00,1.694408656835274085e+00,1.074434628423692750e+00,2.906303590200904896e+00
8.738888888888889372e-01,8.828838347363522132e+01,4.029946556520658696e+00,4.344259936973532632e+00,2.431999781254039927e+00,8.040809800656685269e+00,1.706272636744117666e+00,1.080452245306720460e+00,2.918624247062312715e+00
8.739999999999999991e-01,8.833291778878000855e+01,3.941629054648077890e+00,4.345898701278650300e+00,2.354870691623082379e+00,8.039912597365502123e+00,1.718145998179931411e+00,1.010674116576430359e+00,2.930954938071647753e+00
8.741111111111110610e-01,8.837750821627192011e+01,3.954351454446128677e+00,4.336305856296044148e+00,2.363623710271208544e+00,8.035084880092600912e+00,1.707560855329013805e+00,1.022289722598287209e+00,2.920827778852258749e+00
8.742222222222222339e-01,8.842215487929613005e+01,3.967084477934862186e+00,4.298611367733956357e+00,2.372383947002972171e+00,8.030255562913200862e+00,1.696968147785175018e+00,1.033914368186985788e+00,2.868550461736186996e+00
8.743333333333332957e-01,8.846685790141752648e+01,3.979828148062237503e+00,4.300238041338442230e+00,2.295146656573179289e+00,8.025424642639082506e+00,1.686367859348416598e+00,1.045548072796005812e+00,2.875257200189033302e+00
8.744444444444444686e-01,8.851161740658230315e+01,3.992582487844553718e+00,4.301867046762100522e+00,2.313448500703184418e+00,8.005409055909190386e+00,1.675759973771390632e+00,1.057190855936296803e+00,2.879158075741421907e+00
8.745555555555555305e-01,8.855643351911942318e+01,4.005347520366726144e+00,4.303498389158070481e+00,2.312638153964552412e+00,8.000569162170728887e+00,1.676395450940005416e+00,1.057591760995710173e+00,2.880249902286187602e+00
8.746666666666667034e-01,8.860130636374219648e+01,4.018123268782511914e+00,4.305132073695553174e+00,2.321394745620148470e+00,7.995727647459662357e+00,1.688287087723742363e+00,1.072062300704576865e+00,2.819439436498654139e+00
8.747777777777777652e-01,8.864623606554975765e+01,4.030909756314843939e+00,4.334916916707304502e+00,2.330158586785912700e+00,8.077019870649326805e+00,1.700188193305977924e+00,1.035876250226169137e+00,2.814881114745000801e+00
8.748888888888889381e-01,8.869122275002867184e+01,4.043707006256060943e+00,4.308406489952497864e+00,2.338929693172898894e+00,8.072207871959371062e+00,1.712098788164120977e+00,1.025006511335113002e+00,2.827215762034179125e+00
8.750000000000000000e-01,8.873626654305442685e+01,4.056515041968202340e+00,4.310047232091214653e+00,2.261507135897273368e+00,8.067394289714261646e+00,1.724018892836486128e+00,1.014128760492050585e+00,2.839560529377741727e+00
8.751111111111110619e-01,8.878136757089298214e+01,4.069333886883233831e+00,4.322962730248532282e+00,2.270259957945382823e+00,8.062579120756883100e+00,1.713403741845575645e+00,1.025787766499649756e+00,2.829370652652889895e+00
8.752222222222222348e-01,8.882652596020236047e+01,4.082163564503392017e+00,4.364080937742581767e+00,2.279020045265567340e+00,8.042538823767468870e+00,1.702780934364681809e+00,1.037455933520195162e+00,2.819173732391853981e+00
8.753333333333332966e-01,8.887174183803422522e+01,4.095004098401417103e+00,4.365748171023007274e+00,2.287787413652361046e+00,8.037714655953212883e+00,1.692150453884894157e+00,1.049133281408621832e+00,2.808969753448919082e+00
8.754444444444444695e-01,8.891701533183541528e+01,4.107855512220842442e+00,4.367417811069972622e+00,2.296562078947639751e+00,8.032888883513200184e+00,1.681512283848656031e+00,1.060819830079001047e+00,2.798758700633997787e+00
8.755555555555555314e-01,8.896234656944957919e+01,4.120717829676279642e+00,4.374734682190570823e+00,2.305344057040811911e+00,8.028061503240557784e+00,1.682156045539083378e+00,1.061225961615262614e+00,2.799830196601964971e+00
8.756666666666667043e-01,8.900773567911870998e+01,4.133591074553662814e+00,4.387705279956552573e+00,2.314133363868976723e+00,8.023232511920561194e+00,1.727976596739647652e+00,1.050338715665279921e+00,2.812197206458638465e+00
8.757777777777777661e-01,8.905318278948476518e+01,4.146475270710588745e+00,4.400686969868595533e+00,2.322930015417157268e+00,8.104833884044268189e+00,1.751236149755162508e+00,1.039443392112744169e+00,2.824574435088954782e+00
8.758888888888889390e-01,8.909868802959135792e+01,4.159370442076563812e+00,4.413679776170919666e+00,2.331734027718463942e+00,8.100034856832005303e+00,1.740606108912488015e+00,1.028539973448292066e+00,2.777623060163911362e+00
8.760000000000000009e-01,8.914425152888526327e+01,4.172276612653305072e+00,4.375802301075418121e+00,2.340545416854293403e+00,8.095234256989520816e+00,1.729968351587955810e+00,1.017628442110562359e+00,2.747596793698518169e+00
8.761111111111110628e-01,8.918987341721800988e+01,4.185193806514983628e+00,4.388797829534631489e+00,2.333528330497411485e+00,8.090432081377956663e+00,1.719322861054807694e+00,1.088715956424507691e+00,2.759965645377447707e+00
8.762222222222222356e-01,8.923555382484768472e+01,4.198122047808579005e+00,4.401804519130828375e+00,2.326506450214140820e+00,8.085628326850740066e+00,1.731301006239119644e+00,1.083477590505856902e+00,2.772344748552833416e+00
8.763333333333332975e-01,8.928129288244042527e+01,4.211061360754124294e+00,4.380862222074862977e+00,2.319479765641192959e+00,8.080822990253599514e+00,1.698008613207319106e+00,1.086725512452686893e+00,2.784734125659982684e+00
8.764444444444444704e-01,8.932709072107211057e+01,4.224011769645008130e+00,4.382553766360917535e+00,2.391153043325852323e+00,8.060728090169774873e+00,1.732637535538037010e+00,1.075820692000752254e+00,2.797133799201918514e+00
8.765555555555555323e-01,8.937294747223002389e+01,4.236973298848272229e+00,4.384247771802892935e+00,2.392077304951372607e+00,8.055913670617666611e+00,1.733307258619748215e+00,1.076236533129907746e+00,2.809543791749656183e+00
8.766666666666667052e-01,8.941886326781451544e+01,4.249945972804868077e+00,4.385944243934628339e+00,2.322170479540579535e+00,8.051097650881551715e+00,1.733977956904388051e+00,1.087986169038043460e+00,2.821964125942431512e+00
8.767777777777777670e-01,8.946483824014066499e+01,4.262929816030013974e+00,4.387643188307494668e+00,2.331006303658964107e+00,8.046280027756667508e+00,1.711974473990772960e+00,1.099745191901355224e+00,2.834394824488039255e+00
8.768888888888889399e-01,8.951087252193997301e+01,4.275924853113444613e+00,4.389344610490468312e+00,2.253083480294390206e+00,8.026149130784448360e+00,1.723980312130614090e+00,1.111513622294734827e+00,2.846835910163059591e+00
8.770000000000000018e-01,8.955696624636205172e+01,4.288931108719733487e+00,4.391048516070203078e+00,2.261900572812906685e+00,8.006004736276832290e+00,1.735995924957987269e+00,1.123291480855168167e+00,2.782699350300303021e+00
8.771111111111110636e-01,8.960311954697630199e+01,4.301948607588548690e+00,4.392754910651106570e+00,2.270725115958018403e+00,8.001170378599391952e+00,1.748021333954184353e+00,1.032921697336562472e+00,2.769592243407930088e+00
8.772222222222222365e-01,8.964933255777367549e+01,4.314977374535017063e+00,4.366075790812405266e+00,2.279557126152379709e+00,7.996334387230428220e+00,1.760056560665595793e+00,1.044678732782158059e+00,2.782024886213364301e+00
8.773333333333332984e-01,8.969560541316828051e+01,4.328017434449981771e+00,4.379135750604902455e+00,2.317363665689765817e+00,7.991496758886007967e+00,1.738022749267318590e+00,1.056445200535029105e+00,2.794467949802347473e+00
8.774444444444444713e-01,8.974193824799922936e+01,4.341068812300320268e+00,4.397889084712637953e+00,2.306903059939714673e+00,7.986657490274017057e+00,1.693244117886788302e+00,1.068221121351379921e+00,2.738737130273250386e+00
8.775555555555555332e-01,8.978833119753228686e+01,4.354131533129255160e+00,4.399605491699796644e+00,2.298140181258693016e+00,7.981816578094126591e+00,1.693904956752633639e+00,1.077164393639678419e+00,2.739806003875066232e+00
8.776666666666667060e-01,8.983478439746166089e+01,4.367205622056620662e+00,4.367205622056620662e+00,2.291077011883614567e+00,7.976974019037803565e+00,1.705939696115865045e+00,1.057682611591842514e+00,2.746562910746547015e+00
8.777777777777777679e-01,8.988129798391167924e+01,4.380291104279233849e+00,4.380291104279233849e+00,2.284008932945608361e+00,7.956770347474513727e+00,1.717984303236786525e+00,1.046718913230370473e+00,2.753325836975519358e+00
8.778888888888889408e-01,8.992787209343866550e+01,4.393388005071162894e+00,4.393388005071162894e+00,2.348072397528964572e+00,8.023624026359906125e+00,1.730038799924390247e+00,1.035746913112642886e+00,2.760094795932014122e+00
8.780000000000000027e-01,8.997450686303260170e+01,4.406496349784056576e+00,4.406496349784056576e+00,2.356963163837983988e+00,8.090532251522118301e+00,1.742103208054162078e+00,1.024766592973036516e+00,2.766869801027198594e+00
8.781111111111110645e-01,9.002120243011891887e+01,4.419616163847415180e+00,4.419616163847415180e+00,2.449014111410298344e+00,8.085733334812083228e+00,1.731396022950537184e+00,1.013777934490776245e+00,2.756564720750195985e+00
8.782222222222222374e-01,9.006795893256033025e+01,4.432747472768968855e+00,4.432747472768968855e+00,2.438580871908900605e+00,8.080932828570995596e+00,1.720680895599272509e+00,1.002780919289644412e+00,2.703520148880303342e+00
8.783333333333332993e-01,9.011477650865855082e+01,4.445890302134950289e+00,4.445890302134950289e+00,2.428140088089099979e+00,8.060741109332381527e+00,1.709957808513453026e+00,9.917755289378060723e-01,2.710283126493806982e+00
8.784444444444444722e-01,9.016165529715621574e+01,4.459044677610423335e+00,4.464746780778733104e+00,2.417691743359120071e+00,8.055931356173942959e+00,1.699226744153346846e+00,9.779106933634186261e-01,2.725605314447308469e+00
8.785555555555555340e-01,9.020859543723857144e+01,4.369532319775181861e+00,4.466506274652699560e+00,2.407235821077191140e+00,8.051119994948683356e+00,1.699896385500004659e+00,9.811482493489954715e-01,2.715270736570480459e+00
8.786666666666667069e-01,9.025559706853533726e+01,4.382669356893972967e+00,4.416908961244711662e+00,2.396772304551397337e+00,8.046307022422533706e+00,1.711980217536705817e+00,9.929485261712877042e-01,2.704928743708005179e+00
8.787777777777777688e-01,9.030266033112253865e+01,4.395817957704150736e+00,4.447197648118875080e+00,2.386301177039406252e+00,8.002672224817766633e+00,1.724074056138507283e+00,1.004758390332372242e+00,2.694579319527749650e+00
8.788888888888889417e-01,9.034978536552442563e+01,4.408978148052130841e+00,4.408978148052130841e+00,2.375822421748312596e+00,8.017258451082364346e+00,1.736177923585289662e+00,1.016577863151909344e+00,2.684222447648332732e+00
8.790000000000000036e-01,9.039697231271512123e+01,4.422149953864335181e+00,4.422149953864335181e+00,2.365336021834411717e+00,8.031858404576846411e+00,1.748291842225434767e+00,1.028406966014961510e+00,2.673858111638899970e+00
8.791111111111110654e-01,9.044422131412072474e+01,4.435333401147474319e+00,4.435333401147474319e+00,2.354841960403044610e+00,8.027038954344737576e+00,1.737553291171179293e+00,1.017383177067336275e+00,2.669201930845197079e+00
8.792222222222222383e-01,9.049153251162091749e+01,4.345606262405650178e+00,4.374195777289902942e+00,2.344340220508319472e+00,8.022217876519913915e+00,1.726806699008568202e+00,1.006350923925525498e+00,2.664542787211891195e+00
8.793333333333333002e-01,9.053890604755113714e+01,4.358772201682704406e+00,4.375932722161778088e+00,2.349275253584115486e+00,8.001950699388382660e+00,1.716052047906587497e+00,9.953101877858240298e-01,2.659880674255202138e+00
8.794444444444444731e-01,9.058634206470418349e+01,4.371949800216920146e+00,4.377672247599413424e+00,2.354214853153473008e+00,7.987392056469608370e+00,1.705289319979912621e+00,9.842609497870680180e-01,2.723884954061846830e+00
8.795555555555555349e-01,9.063384070633225065e+01,4.282094040445711514e+00,4.379414359546752067e+00,2.343702272939139242e+00,7.992288088056495710e+00,1.705967946594681095e+00,9.846526403163926577e-01,2.724968934829091527e+00
8.796666666666667078e-01,9.068140211614887392e+01,4.295253984281394821e+00,4.381159063967026590e+00,2.333181964261659580e+00,7.987454309169687683e+00,1.718101593712555442e+00,9.964989243532805796e-01,2.714600518065847901e+00
8.797777777777777697e-01,9.072902643833074876e+01,4.308425605053336049e+00,4.382906366842828305e+00,2.322653909958284135e+00,7.982618877022370718e+00,1.730245389263436850e+00,1.008354928842265075e+00,2.704224581895189328e+00
8.798888888888889426e-01,9.077671381751964930e+01,4.321608929057310533e+00,4.384656274176192525e+00,2.312118092813964854e+00,7.977781788269079577e+00,1.742399356012491074e+00,1.020220675559941670e+00,2.713901628526053322e+00
8.800000000000000044e-01,9.082446439882446043e+01,4.334803982671167510e+00,4.334803982671167510e+00,2.301574495561119704e+00,7.957461596760639466e+00,1.754563516795472511e+00,1.032096186350278000e+00,2.709252489169479805e+00
